date,stock,open,high,low,close,volume
2023-12-01,BBCA,7977.29623396037,8021.986969164629,7954.95086635824,7999.6416015625,80566400
2023-12-04,BBCA,8037.810872395833,8105.166829427083,8015.35888671875,8015.35888671875,54747400
2023-12-05,BBCA,8037.8102176966295,8037.8102176966295,7925.550298455057,7992.90625,94363900
2023-12-06,BBCA,7948.002602317116,8037.810541326349,7903.0986328125,7903.0986328125,81852800
2023-12-07,BBCA,7858.194341470432,7925.55029296875,7835.74235763766,7925.55029296875,91322500
2023-12-08,BBCA,7903.099776785714,7948.003752790179,7858.19580078125,7858.19580078125,43891600
2023-12-11,BBCA,7790.839836774554,7880.647788783482,7790.839836774554,7858.19580078125,78642800
2023-12-12,BBCA,7813.2900390625,7858.194004804239,7813.2900390625,7813.2900390625,87589300
2023-12-13,BBCA,7813.290852395533,7858.194822811599,7790.8388671875,7790.8388671875,51560500
2023-12-14,BBCA,7880.647288285566,8127.619140625,7858.195301709255,8127.619140625,115332800
2023-12-15,BBCA,8194.974289147189,8284.7822265625,8150.070320439533,8284.7822265625,275013500
2023-12-18,BBCA,8262.330078125,8284.782062032948,8217.426110309103,8262.330078125,111712200
2023-12-19,BBCA,8194.973487647805,8307.2333984375,8194.973487647805,8307.2333984375,65174500
2023-12-20,BBCA,8307.234700520834,8352.138671875,8284.78271484375,8352.138671875,72938100
2023-12-21,BBCA,8352.137860254692,8374.58984375,8307.233893264076,8374.58984375,88116700
2023-12-22,BBCA,8329.685876759384,8397.041827245308,8329.685876759384,8374.58984375,64449600
2023-12-27,BBCA,8419.4931640625,8441.945145833333,8374.589200520833,8419.4931640625,64464700
2023-12-28,BBCA,8374.59033462849,8464.398273873836,8374.59033462849,8441.9462890625,70184600
2023-12-29,BBCA,8464.398273873836,8486.850258685174,8397.042319439828,8441.9462890625,79903400
2024-01-02,BBCA,8441.945478282492,8464.3974609375,8397.04151297248,8464.3974609375,30545200
2024-01-03,BBCA,8464.397943996491,8464.397943996491,8374.590008251169,8397.0419921875,34603300
2024-01-04,BBCA,8441.945807222955,8509.3017578125,8419.493823693107,8509.3017578125,56501800
2024-01-05,BBCA,8531.754395806136,8621.56233681462,8509.302410554013,8599.1103515625,85290100
